"","id","agencyID","Name.en","Name.lt","Description.en","Description.lt","version","uri","urn","isExternalReference","isFinal","validFrom","validTo","dsdRef"
"3845","S3R275_M3040201_1","LSD","S3R275 - Job vacancies","S3R275 - Laisvos darbo vietos","Economic activity (NACE Rev. 1.1, section level) | Size class of enterprises (2005 - 2008) (Not be renewed)","Ekonomines veiklos rušis (EVRK 1.1 red., sekciju lygiu) | Imoniu dydžio grupe (2005 - 2008) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R275_M3040201_1(1.0)",FALSE,FALSE,NA,NA,"M3040201_1"
"3846","S3R275_M3040202_1","LSD","S3R275 - Job vacancies","S3R275 - Laisvos darbo vietos","Major group of occupations | Size class of enterprises (2005 - 2010) (Not be renewed)","Imoniu dydžio grupe | Pagrindine profesiju grupe (2005 - 2010) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R275_M3040202_1(1.0)",FALSE,FALSE,NA,NA,"M3040202_1"
"3847","S3R275_M3040203_1","LSD","S3R275 - Job vacancies","S3R275 - Laisvos darbo vietos","Economic activity (NACE Rev. 2, section level) | Size class of enterprises (2008 - 2018) (Was renewed: 2019-02-26)","Ekonomines veiklos rušis (EVRK 2 red., sekciju lygiu) | Imoniu dydžio grupe (2008 - 2018) (Atnaujinta: 2019-02-26)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R275_M3040203_1(1.0)",FALSE,FALSE,NA,NA,"M3040203_1"
"3848","S3R275_M3040204_1","LSD","S3R275 - Job vacancies","S3R275 - Laisvos darbo vietos","Major group of occupations | Size class of enterprises (2011 - 2013) (Not be renewed)","Imoniu dydžio grupe | Pagrindine profesiju grupe (2011 - 2013) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R275_M3040204_1(1.0)",FALSE,FALSE,NA,NA,"M3040204_1"
"3849","S3R275_M3040103","LSD","S3R275 - Job vacancies","S3R275 - Laisvos darbo vietos","Regions (2010K1 - 2019K1) (Was renewed: 2019-05-24)","Regionai (2010K1 - 2019K1) (Atnaujinta: 2019-05-24)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R275_M3040103(1.0)",FALSE,FALSE,NA,NA,"M3040103"
"3850","S3R276_M3040101_2","LSD","S3R276 - Job vacancy rate","S3R276 - Laisvu darbo vietu lygis","Economic activity (NACE Rev. 1.1, section level) | Size class of enterprises (2005K1 - 2008K4) (Not be renewed)","Ekonomines veiklos rušis (EVRK 1.1 red., sekciju lygiu) | Imoniu dydžio grupe (2005K1 - 2008K4) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R276_M3040101_2(1.0)",FALSE,FALSE,NA,NA,"M3040101_2"
"3851","S3R276_M3040102_2","LSD","S3R276 - Job vacancy rate","S3R276 - Laisvu darbo vietu lygis","Economic activity (NACE Rev. 2, section level) | Size class of enterprises (2008K1 - 2019K1) (Was renewed: 2019-05-28)","Ekonomines veiklos rušis (EVRK 2 red., sekciju lygiu) | Imoniu dydžio grupe (2008K1 - 2019K1) (Atnaujinta: 2019-05-28)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R276_M3040102_2(1.0)",FALSE,FALSE,NA,NA,"M3040102_2"
"3852","S3R276_M3040201_2","LSD","S3R276 - Job vacancy rate","S3R276 - Laisvu darbo vietu lygis","Economic activity (NACE Rev. 1.1, section level) | Size class of enterprises (2005 - 2008) (Not be renewed)","Ekonomines veiklos rušis (EVRK 1.1 red., sekciju lygiu) | Imoniu dydžio grupe (2005 - 2008) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R276_M3040201_2(1.0)",FALSE,FALSE,NA,NA,"M3040201_2"
"3853","S3R276_M3040202_2","LSD","S3R276 - Job vacancy rate","S3R276 - Laisvu darbo vietu lygis","Major group of occupations | Size class of enterprises (2005 - 2010) (Not be renewed)","Imoniu dydžio grupe | Pagrindine profesiju grupe (2005 - 2010) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R276_M3040202_2(1.0)",FALSE,FALSE,NA,NA,"M3040202_2"
"3854","S3R276_M3040203_2","LSD","S3R276 - Job vacancy rate","S3R276 - Laisvu darbo vietu lygis","Economic activity (NACE Rev. 2, section level) | Size class of enterprises (2008 - 2018) (Was renewed: 2019-02-26)","Ekonomines veiklos rušis (EVRK 2 red., sekciju lygiu) | Imoniu dydžio grupe (2008 - 2018) (Atnaujinta: 2019-02-26)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R276_M3040203_2(1.0)",FALSE,FALSE,NA,NA,"M3040203_2"
"3855","S3R276_M3040204_2","LSD","S3R276 - Job vacancy rate","S3R276 - Laisvu darbo vietu lygis","Major group of occupations | Size class of enterprises (2011 - 2013) (Not be renewed)","Imoniu dydžio grupe | Pagrindine profesiju grupe (2011 - 2013) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R276_M3040204_2(1.0)",FALSE,FALSE,NA,NA,"M3040204_2"
"3856","S3R276_M3040104","LSD","S3R276 - Job vacancy rate","S3R276 - Laisvu darbo vietu lygis","Regions (2010K1 - 2019K1) (Was renewed: 2019-05-24)","Regionai (2010K1 - 2019K1) (Atnaujinta: 2019-05-24)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R276_M3040104(1.0)",FALSE,FALSE,NA,NA,"M3040104"
"3857","S3R277_M3161005","LSD","S3R277 - Number of home care workers employed under fixed-term contracts","S3R277 - Lankomosios priežiuros darbuotoju, dirbanciu pagal terminuotas sutartis, skaicius","Counties (2006 - 2007) (Not be renewed)","Apskritys (2006 - 2007) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R277_M3161005(1.0)",FALSE,FALSE,NA,NA,"M3161005"
"3858","S3R278_M3210106","LSD","S3R278 - Legal alcohol consumption per capita","S3R278 - Legaliu alkoholiniu gerimu suvartojimas, tenkantis vienam gyventojui","Total (2000 - 2018) (Was renewed: 2019-05-30)","Suminis (2000 - 2018) (Atnaujinta: 2019-05-30)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R278_M3210106(1.0)",FALSE,FALSE,NA,NA,"M3210106"
"3859","S3R279_M3210106","LSD","S3R279 - Legal alcohol consumption per person aged 15 and older","S3R279 - Legaliu alkoholiniu gerimu suvartojimas, tenkantis vienam 15 metu ir vyresniam gyventojui","Total (2000 - 2018) (Was renewed: 2019-05-30)","Suminis (2000 - 2018) (Atnaujinta: 2019-05-30)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R279_M3210106(1.0)",FALSE,FALSE,NA,NA,"M3210106"
"3860","S3R280_M3210205","LSD","S3R280 - Legal tobacco consumption per capita","S3R280 - Legaliu tabako gaminiu suvartojimas, tenkantis vienam gyventojui","Tobacco products (2000 - 2018) (Was renewed: 2019-05-30)","Tabako gaminiai (2000 - 2018) (Atnaujinta: 2019-05-30)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R280_M3210205(1.0)",FALSE,FALSE,NA,NA,"M3210205"
"3861","S3R281_M3210205","LSD","S3R281 - Legal tobacco consumption per person aged 15 and older","S3R281 - Legaliu tabako gaminiu suvartojimas, tenkantis vienam 15 metu ir vyresniam gyventojui","Tobacco products (2000 - 2018) (Was renewed: 2019-05-30)","Tabako gaminiai (2000 - 2018) (Atnaujinta: 2019-05-30)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R281_M3210205(1.0)",FALSE,FALSE,NA,NA,"M3210205"
"3862","S3R282_M3150204","LSD","S3R282 - Prevalence of chronic diseases","S3R282 - Kai kuriu letiniu ligu ir bukliu paplitimas","Age | Disease | When it happened (2005 - 2005) (Not be renewed)","Amžius | Kada ivyko | Liga (2005 - 2005) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R282_M3150204(1.0)",FALSE,FALSE,NA,NA,"M3150204"
"3863","S3R282_M3150204_1","LSD","S3R282 - Prevalence of chronic diseases","S3R282 - Kai kuriu letiniu ligu ir bukliu paplitimas","Age groups | Chronic diseases | Sex (2014 - 2014) (Was renewed: 2015-09-24)","Amžiaus grupes | Letines ligos | Lytis (2014 - 2014) (Atnaujinta: 2015-09-24)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R282_M3150204_1(1.0)",FALSE,FALSE,NA,NA,"M3150204_1"
"3864","S3R283_M3180306","LSD","S3R283 - Lithuanian legal persons-donors","S3R283 - Lietuvos juridiniai asmenys paramos teikejai","Economic activity (NACE Rev. 2, section level) | Tangible (2006 - 2017) (Was renewed: 2018-12-05)","Ekonomines veiklos rušis (EVRK 2 red., sekciju lygiu) | Materialine vertybe (2006 - 2017) (Atnaujinta: 2018-12-05)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R283_M3180306(1.0)",FALSE,FALSE,NA,NA,"M3180306"
"3865","S3R283_M3180301","LSD","S3R283 - Lithuanian legal persons-donors","S3R283 - Lietuvos juridiniai asmenys paramos teikejai","Administrative territory | Means of support (2002 - 2017) (Was renewed: 2018-12-05)","Administracine teritorija | Paramos dalykai (2002 - 2017) (Atnaujinta: 2018-12-05)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R283_M3180301(1.0)",FALSE,FALSE,NA,NA,"M3180301"
"3866","S3R283_M3180302","LSD","S3R283 - Lithuanian legal persons-donors","S3R283 - Lietuvos juridiniai asmenys paramos teikejai","Legal form | Means of support (2005 - 2017) (Was renewed: 2018-09-26)","Paramos dalykai | Teisine forma (2005 - 2017) (Atnaujinta: 2018-09-26)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R283_M3180302(1.0)",FALSE,FALSE,NA,NA,"M3180302"
"3867","S3R283_M3180303","LSD","S3R283 - Lithuanian legal persons-donors","S3R283 - Lietuvos juridiniai asmenys paramos teikejai","Means of support | Number of employees (2006 - 2017) (Was renewed: 2018-09-26)","Darbuotoju skaicius | Paramos dalykai (2006 - 2017) (Atnaujinta: 2018-09-26)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R283_M3180303(1.0)",FALSE,FALSE,NA,NA,"M3180303"
"3868","S3R283_M3180305","LSD","S3R283 - Lithuanian legal persons-donors","S3R283 - Lietuvos juridiniai asmenys paramos teikejai","Economic activity (NACE Rev. 2, 2-digit level) | Means of support (2006 - 2017) (Was renewed: 2018-12-05)","Ekonomines veiklos rušis (EVRK 2 red., 2 ženklu lygiu) | Paramos dalykai (2006 - 2017) (Atnaujinta: 2018-12-05)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R283_M3180305(1.0)",FALSE,FALSE,NA,NA,"M3180305"
"3869","S3R283_M3180309","LSD","S3R283 - Lithuanian legal persons-donors","S3R283 - Lietuvos juridiniai asmenys paramos teikejai","Counties | Economic activity (NACE Rev. 2, section level) | Means of support (2006 - 2017) (Was renewed: 2018-12-05)","Apskritys | Ekonomines veiklos rušis (EVRK 2 red., sekciju lygiu) | Paramos dalykai (2006 - 2017) (Atnaujinta: 2018-12-05)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R283_M3180309(1.0)",FALSE,FALSE,NA,NA,"M3180309"
"3870","S3R284_M3160905","LSD","S3R284 - Children adopted by Lithuanian nationals","S3R284 - Lietuvos pilieciu ivaikinti vaikai","Administrative territory (2006 - 2018) (Was renewed: 2019-04-12)","Administracine teritorija (2006 - 2018) (Atnaujinta: 2019-04-12)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R284_M3160905(1.0)",FALSE,FALSE,NA,NA,"M3160905"
"3871","S3R285_M3140301","HI","S3R285 - Number of hospital discharges","S3R285 - Ligoninese gydytu ligoniu skaicius","Total (1990 - 2015) (Not be renewed)","Suminis (1990 - 2015) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=HI:S3R285_M3140301(1.0)",FALSE,FALSE,NA,NA,"M3140301"
"3872","S3R286_M3140302_2","HI","S3R286 - Hospital bed turnover","S3R286 - Ligoniniu lovos apyvarta","Total (1990 - 2015) (Not be renewed)","Suminis (1990 - 2015) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=HI:S3R286_M3140302_2(1.0)",FALSE,FALSE,NA,NA,"M3140302_2"
"3873","S3R287_M3140101","HI","S3R287 - Number of hospitals under the Ministry of Health","S3R287 - Ligoniniu skaicius SAM sistemoje","Administrative territory (1998 - 2015) (Not be renewed)","Administracine teritorija (1998 - 2015) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=HI:S3R287_M3140101(1.0)",FALSE,FALSE,NA,NA,"M3140101"
"3874","S3R288_M3130204_2","LSD","S3R288 - Published books and brochures by purpose","S3R288 - Knygu ir brošiuru pavadinimu skaicius pagal paskirti","Type of literature (2005 - 2015) (Not be renewed)","Literaturos rušis (2005 - 2015) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R288_M3130204_2(1.0)",FALSE,FALSE,NA,NA,"M3130204_2"
"3875","S3R289_M3140104","HI","S3R289 - Number of hospital beds","S3R289 - Lovu skaicius ligoninese","Specialization (1990 - 2015) (Not be renewed)","Specializacija (1990 - 2015) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=HI:S3R289_M3140104(1.0)",FALSE,FALSE,NA,NA,"M3140104"
"3876","S3R289_M3140105_4","HI","S3R289 - Number of hospital beds","S3R289 - Lovu skaicius ligoninese","Administrative territory (1994 - 2013) (Not be renewed)","Administracine teritorija (1994 - 2013) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=HI:S3R289_M3140105_4(1.0)",FALSE,FALSE,NA,NA,"M3140105_4"
"3877","S3R290_M3140105_1","HI","S3R290 - Number of hospital beds (excluding nursing beds)","S3R290 - Lovu skaicius ligoninese (be slaugos lovu)","Administrative territory (1994 - 2017) (Was renewed: 2018-08-17)","Administracine teritorija (1994 - 2017) (Atnaujinta: 2018-08-17)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=HI:S3R290_M3140105_1(1.0)",FALSE,FALSE,NA,NA,"M3140105_1"
"3878","S3R290_M3140105_2","HI","S3R290 - Number of hospital beds (excluding nursing beds)","S3R290 - Lovu skaicius ligoninese (be slaugos lovu)","Ownership (1995 - 2017) (Was renewed: 2018-08-17)","Nuosavybes forma (1995 - 2017) (Atnaujinta: 2018-08-17)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=HI:S3R290_M3140105_2(1.0)",FALSE,FALSE,NA,NA,"M3140105_2"
"3879","S3R290_M3140105_3","HI","S3R290 - Number of hospital beds (excluding nursing beds)","S3R290 - Lovu skaicius ligoninese (be slaugos lovu)","Hospital beds aggregates (1995 - 2017) (Was renewed: 2018-08-17)","Ligonines lovu grupe (1995 - 2017) (Atnaujinta: 2018-08-17)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=HI:S3R290_M3140105_3(1.0)",FALSE,FALSE,NA,NA,"M3140105_3"
"3880","S3R291_M3190101","LSD","S3R291 - Number of houses of prayer at the beginning of the year","S3R291 - Maldos namu skaicius metu pabaigoje","Community (2000 - 2016) (Not be renewed)","Bendruomene (2000 - 2016) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R291_M3190101(1.0)",FALSE,FALSE,NA,NA,"M3190101"
"3881","S3R292_M3130301_2","LSD","S3R292 - Sport manèges","S3R292 - Sporto maniežu skaicius","Playpen type (2000 - 2017) (Was renewed: 2018-06-15)","Maniežu tipas (2000 - 2017) (Atnaujinta: 2018-06-15)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R292_M3130301_2(1.0)",FALSE,FALSE,NA,NA,"M3130301_2"
"3882","S3R293_M3060822","LSD","S3R293 - Low wage trap","S3R293 - Mažo darbo užmokescio spastai","Cases (2000 - 2017) (Was renewed: 2018-09-07)","Atvejai (2000 - 2017) (Atnaujinta: 2018-09-07)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R293_M3060822(1.0)",FALSE,FALSE,NA,NA,"M3060822"
"3883","S3R294_M3140101","HI","S3R294 - Number of medical stations under the Ministry of Health","S3R294 - Medicinos punktu skaicius SAM sistemoje","Administrative territory (1998 - 2015) (Not be renewed)","Administracine teritorija (1998 - 2015) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=HI:S3R294_M3140101(1.0)",FALSE,FALSE,NA,NA,"M3140101"
"3884","S3R295_M3130108_1","LSD","S3R295 - Number of amateur art groups","S3R295 - Meno megeju kolektyvu skaicius","Administrative territory (1989 - 2018) (Was renewed: 2019-04-25)","Administracine teritorija (1989 - 2018) (Atnaujinta: 2019-04-25)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R295_M3130108_1(1.0)",FALSE,FALSE,NA,NA,"M3130108_1"
"3885","S3R296_M3061340","LSD","S3R296 - Annual bonuses, compared gross payroll (SES, every 4 year)","S3R296 - Metines premijos, palyginti su bruto darbo užmokesciu (DUS tyrimas, kas 4 metai)","Age | Category of employees | Economic activity (NACE Rev. 1.1) | Length of service in the enterprise (2006M10 - 2006M10) (Not be renewed)","Amžius | Darbo stažas toje imoneje | Darbuotoju kategorija | Ekonomines veiklos rušis (EVRK 1.1 red.) (2006M10 - 2006M10) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R296_M3061340(1.0)",FALSE,FALSE,NA,NA,"M3061340"
"3886","S3R297_M3060818","LSD","S3R297 - Net earnings, including family allowances","S3R297 - Neto darbo užmokestis, pridejus  socialines išmokas šeimai ir vaikams (metinis)","Cases (2000 - 2017) (Was renewed: 2018-09-07)","Atvejai (2000 - 2017) (Atnaujinta: 2018-09-07)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R297_M3060818(1.0)",FALSE,FALSE,NA,NA,"M3060818"
"3887","S3R299_M3090508","LSD","S3R299 - Minimum amount of income needed to make ends meet per household member per month","S3R299 - Minimali pajamu suma, reikalinga pragyventi vienam namu ukio nariui per men.","Socioeconomic group of household head (1998 - 2008) (Not be renewed)","Namu ukio galvos socialine-ekonomine grupe (1998 - 2008) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R299_M3090508(1.0)",FALSE,FALSE,NA,NA,"M3090508"
"3888","S3R299_M3090509","LSD","S3R299 - Minimum amount of income needed to make ends meet per household member per month","S3R299 - Minimali pajamu suma, reikalinga pragyventi vienam namu ukio nariui per men.","Type of household (1998 - 2008) (Not be renewed)","Namu ukio tipas (1998 - 2008) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R299_M3090509(1.0)",FALSE,FALSE,NA,NA,"M3090509"
"3889","S3R299_M3090510","LSD","S3R299 - Minimum amount of income needed to make ends meet per household member per month","S3R299 - Minimali pajamu suma, reikalinga pragyventi vienam namu ukio nariui per men.","Age of household head (1998 - 2008) (Not be renewed)","Namu ukio galvos amžius (1998 - 2008) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R299_M3090510(1.0)",FALSE,FALSE,NA,NA,"M3090510"
"3890","S3R299_M3090507","LSD","S3R299 - Minimum amount of income needed to make ends meet per household member per month","S3R299 - Minimali pajamu suma, reikalinga pragyventi vienam namu ukio nariui per men.","Place of residence (1998 - 2008) (Not be renewed)","Gyvenamoji vietove (1998 - 2008) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R299_M3090507(1.0)",FALSE,FALSE,NA,NA,"M3090507"
"3891","S3R299_M3090512","LSD","S3R299 - Minimum amount of income needed to make ends meet per household member per month","S3R299 - Minimali pajamu suma, reikalinga pragyventi vienam namu ukio nariui per men.","Expenditure deciles group (1998 - 2008) (Not be renewed)","Išlaidu decilines grupes (1998 - 2008) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R299_M3090512(1.0)",FALSE,FALSE,NA,NA,"M3090512"
"3892","S3R299_M3090511","LSD","S3R299 - Minimum amount of income needed to make ends meet per household member per month","S3R299 - Minimali pajamu suma, reikalinga pragyventi vienam namu ukio nariui per men.","Education of household head (1998 - 2008) (Not be renewed)","Namu ukio galvos išsilavinimas (1998 - 2008) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R299_M3090511(1.0)",FALSE,FALSE,NA,NA,"M3090511"
"3893","S3R300_M3060102_2","LSD","S3R300 - Minimum monthly wage","S3R300 - Minimalioji menesine alga","Total (1995M01 - 2019M06) (Was renewed: 2019-06-03)","Suminis (1995M01 - 2019M06) (Atnaujinta: 2019-06-03)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R300_M3060102_2(1.0)",FALSE,FALSE,NA,NA,"M3060102_2"
"3894","S3R300_M3061202","LSD","S3R300 - Minimum monthly wage","S3R300 - Minimalioji menesine alga","Total (1995 - 2018) (Was renewed: 2019-01-09)","Suminis (1995 - 2018) (Atnaujinta: 2019-01-09)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R300_M3061202(1.0)",FALSE,FALSE,NA,NA,"M3061202"
"3895","S3R300_M3060602","LSD","S3R300 - Minimum monthly wage","S3R300 - Minimalioji menesine alga","Total (2000K1 - 2019K2) (Was renewed: 2019-06-03)","Suminis (2000K1 - 2019K2) (Atnaujinta: 2019-06-03)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R300_M3060602(1.0)",FALSE,FALSE,NA,NA,"M3060602"
"3896","S3R300_M3060602_1","LSD","S3R300 - Minimum monthly wage","S3R300 - Minimalioji menesine alga","Total (2003K3 - 2006K4) (Not be renewed)","Suminis (2003K3 - 2006K4) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R300_M3060602_1(1.0)",FALSE,FALSE,NA,NA,"M3060602_1"
"3897","S3R300_M3061202_1","LSD","S3R300 - Minimum monthly wage","S3R300 - Minimalioji menesine alga","Total (2003 - 2006) (Not be renewed)","Suminis (2003 - 2006) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R300_M3061202_1(1.0)",FALSE,FALSE,NA,NA,"M3061202_1"
